species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-000067,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,boa boa imperator,Boa Boa imperator,species,Animalia,Chordata,Reptilia,Squamata,Boidae,Boa,SNIB,SNIB/CONABIO valid taxonomy:boa boa imperator,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,Amenazada (A) (Publicado en NOM-059-SEMARNAT 2010-Mod. Anexo Normativo III 2019 como Boa constrictor (ver Anotación al taxón).),Preocupación menor (LC),"Apéndice II (Publicado en CITES 2022 como Boidae spp., familia ascendente de este taxón.)",,,,,source_authority_resolved,source_traceable
SP-000068,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,bombycilla bombycilla cedrorum,Bombycilla Bombycilla cedrorum,species,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,SNIB,SNIB/CONABIO valid taxonomy:bombycilla bombycilla cedrorum,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000069,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,bombycilla cedrorum,Bombycilla cedrorum,SPECIES,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,GBIF,GBIF Backbone:2484609.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000070,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,bonellia macrocarpa,Bonellia macrocarpa,species,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,,Naturalista,Naturalista/iNaturalist taxonomy:281781,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000071,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,botaurus botaurus exilis,Botaurus Botaurus exilis,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,SNIB,SNIB/CONABIO valid taxonomy:botaurus botaurus exilis,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,Sujeta a protección especial (Pr) (Publicado en NOM-059-SEMARNAT 2010-Mod. Anexo Normativo III 2019 como Ixobrychus exilis (ver relaciones de sinonimia).),Preocupación menor (LC) (En IUCN Red List 2025-1 como Ixobrychus exilis (ver relaciones de sinonimia).),,,,,,source_authority_resolved,source_traceable
SP-000072,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,bubulcus bubulcus ibis ibis subespecie,Bubulcus Bubulcus ibis ibis subespecie,,,,,,Ardeidae,Bubulcus,SNIB,SNIB/CONABIO valid taxonomy:bubulcus bubulcus ibis ibis subespecie,2,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000073,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,bubulcus ibis,Bubulcus ibis,SPECIES,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,GBIF,GBIF Backbone:2480830.0,7,7,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000074,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,bursera bursera simaruba,Bursera Bursera simaruba,species,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Bursera,SNIB,SNIB/CONABIO valid taxonomy:bursera bursera simaruba,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-000075,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,bursera simaruba,Bursera simaruba,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Bursera,GBIF; Naturalista,GBIF Backbone:3190450.0; Naturalista/iNaturalist taxonomy:130734,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx; Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-000076,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,buteo,Buteo,,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,SNIB,SNIB/CONABIO valid taxonomy:buteo,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000079,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,buteo buteo albonotatus,Buteo Buteo albonotatus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,SNIB,SNIB/CONABIO valid taxonomy:buteo buteo albonotatus,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,Sujeta a protección especial (Pr),Preocupación menor (LC),Apéndice II,,,,,source_authority_resolved,source_traceable
SP-000077,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,buteo albicaudatus,Buteo albicaudatus,SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,GBIF,GBIF Backbone:2480519.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000078,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,buteo albonotatus,Buteo albonotatus,SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,GBIF,GBIF Backbone:2480541.0,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000081,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,buteogallus buteogallus anthracinus,Buteogallus Buteogallus anthracinus,species,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,SNIB,SNIB/CONABIO valid taxonomy:buteogallus buteogallus anthracinus,13,12,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,Sujeta a protección especial (Pr),Preocupación menor (LC),Apéndice II,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000080,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,buteogallus anthracinus,Buteogallus anthracinus,SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteogallus,GBIF,GBIF Backbone:2480651.0,9,8,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000082,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,butorides butorides virescens,Butorides Butorides virescens,species,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,SNIB,SNIB/CONABIO valid taxonomy:butorides butorides virescens,34,29,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC) (En IUCN Red List 2025-1 como Butorides striata (ver Anotación al taxón).),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000083,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,butorides virescens,Butorides virescens,SPECIES,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,GBIF,GBIF Backbone:9539567.0,18,14,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000084,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cactaceae,Cactaceae,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,,Naturalista,Naturalista/iNaturalist taxonomy:47903,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000085,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris,Calidris,,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,SNIB,SNIB/CONABIO valid taxonomy:calidris,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000087,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris calidris alba,Calidris Calidris alba,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,SNIB,SNIB/CONABIO valid taxonomy:calidris calidris alba,44,27,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000088,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris calidris fuscicollis,Calidris Calidris fuscicollis,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,SNIB,SNIB/CONABIO valid taxonomy:calidris calidris fuscicollis,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Vulnerable (VU),,,,,,source_authority_resolved,source_traceable
SP-000089,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris calidris himantopus,Calidris Calidris himantopus,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,SNIB,SNIB/CONABIO valid taxonomy:calidris calidris himantopus,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Casi amenazado (NT),,,,,,source_authority_resolved,source_traceable
SP-000090,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris calidris mauri,Calidris Calidris mauri,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,SNIB,SNIB/CONABIO valid taxonomy:calidris calidris mauri,7,6,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,Amenazada (A),Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000091,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris calidris minutilla,Calidris Calidris minutilla,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,SNIB,SNIB/CONABIO valid taxonomy:calidris calidris minutilla,37,29,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Casi amenazado (NT),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000092,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris calidris pusilla,Calidris Calidris pusilla,species,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,SNIB,SNIB/CONABIO valid taxonomy:calidris calidris pusilla,8,5,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Casi amenazado (NT),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000086,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris alba,Calidris alba,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,GBIF; Naturalista,GBIF Backbone:2481748.0; Naturalista/iNaturalist taxonomy:3849,4,4,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx; Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000093,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris fuscicollis,Calidris fuscicollis,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,GBIF,GBIF Backbone:2481756.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000094,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris himantopus,Calidris himantopus,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,GBIF,GBIF Backbone:5229400.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000095,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris mauri,Calidris mauri,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,GBIF,GBIF Backbone:2481742.0,3,3,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000096,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris minutilla,Calidris minutilla,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,GBIF,GBIF Backbone:2481745.0,19,15,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000097,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calidris pusilla,Calidris pusilla,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,GBIF,GBIF Backbone:2481764.0,3,3,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000098,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,calyptratae,Calyptratae,,Animalia,Arthropoda,Insecta,Diptera,,,Naturalista,Naturalista/iNaturalist taxonomy:342767,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000100,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,camponotus camponotus tanaemyrmex zonatus,Camponotus Camponotus (Tanaemyrmex) zonatus,,,,,,Formicidae,Camponotus,SNIB,SNIB/CONABIO valid taxonomy:camponotus camponotus tanaemyrmex zonatus,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000099,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,camponotus camponotus sericeiventris,Camponotus Camponotus sericeiventris,species,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,SNIB,SNIB/CONABIO valid taxonomy:camponotus camponotus sericeiventris,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000101,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,camponotus zonatus,Camponotus zonatus,species,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,,Naturalista,Naturalista/iNaturalist taxonomy:1116485,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000102,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,camptostoma camptostoma imberbe,Camptostoma Camptostoma imberbe,species,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Camptostoma,SNIB,SNIB/CONABIO valid taxonomy:camptostoma camptostoma imberbe,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000103,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,camptostoma imberbe,Camptostoma imberbe,SPECIES,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Camptostoma,GBIF,GBIF Backbone:2483507.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000104,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,canavalia,Canavalia,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,,Naturalista,Naturalista/iNaturalist taxonomy:131243,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000105,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,canavalia canavalia rosea,Canavalia Canavalia rosea,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Canavalia,SNIB,SNIB/CONABIO valid taxonomy:canavalia canavalia rosea,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000106,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cannaphila cannaphila insularis,Cannaphila Cannaphila insularis,species,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Cannaphila,SNIB,SNIB/CONABIO valid taxonomy:cannaphila cannaphila insularis,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000107,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cannaphila insularis,Cannaphila insularis,SPECIES,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Cannaphila,GBIF,GBIF Backbone:1428891.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000108,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,capparaceae,Capparaceae,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Capparaceae,,Naturalista,Naturalista/iNaturalist taxonomy:47847,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000109,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,capraria capraria biflora,Capraria Capraria biflora,species,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Capraria,SNIB,SNIB/CONABIO valid taxonomy:capraria capraria biflora,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000110,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,caranx caranx crysos,Caranx Caranx crysos,species,Animalia,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,SNIB,SNIB/CONABIO valid taxonomy:caranx caranx crysos,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000111,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,caranx caranx hippos,Caranx Caranx hippos,species,Animalia,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,SNIB,SNIB/CONABIO valid taxonomy:caranx caranx hippos,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000113,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cardinalis cardinalis cardinalis,Cardinalis Cardinalis cardinalis,species,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,SNIB,SNIB/CONABIO valid taxonomy:cardinalis cardinalis cardinalis,3,3,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000112,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cardinalis cardinalis,Cardinalis cardinalis,SPECIES,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,GBIF,GBIF Backbone:2490384.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000114,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cardisoma cardisoma guanhumi,Cardisoma Cardisoma guanhumi,species,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Cardisoma,SNIB,SNIB/CONABIO valid taxonomy:cardisoma cardisoma guanhumi,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000115,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cardisoma guanhumi,Cardisoma guanhumi,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Cardisoma,GBIF; Naturalista,GBIF Backbone:2225832.0; Naturalista/iNaturalist taxonomy:54952,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx; Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000116,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,carica carica papaya,Carica Carica papaya,species,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,SNIB,SNIB/CONABIO valid taxonomy:carica carica papaya,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Datos insuficientes (DD),,,,,,source_authority_resolved,source_traceable
SP-000119,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cathartes cathartes aura,Cathartes Cathartes aura,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,SNIB,SNIB/CONABIO valid taxonomy:cathartes cathartes aura,74,48,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000120,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cathartes cathartes burrovianus,Cathartes Cathartes burrovianus,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,SNIB,SNIB/CONABIO valid taxonomy:cathartes cathartes burrovianus,21,18,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,Sujeta a protección especial (Pr),Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
